Site_Code	Loc_Code	Plot_Name	QAQC	Elevation_MLLW_m	Start_Date	year	Label	Distance_m
ACAD	SCHPOI	T2	0	1.38	6/24/2016 0:00	2016	T2 bolt 15	27.52
ACAD	SCHPOI	T2	0	1.18	6/24/2016 0:00	2016	T2 bolt 16	30.25
ACAD	SCHPOI	T2	0	1.35	6/24/2016 0:00	2016	T2 bolt 17	33.27
ACAD	SCHPOI	T2	0	1.51	6/24/2016 0:00	2016	T2 bolt 18	35.7
ACAD	SCHPOI	T2	0	1.42	6/24/2016 0:00	2016	T2 bolt 19	38.05
ACAD	SCHPOI	T3	0	3.81	6/19/2013 0:00	2013	T3 bolt 01	0
ACAD	SCHPOI	T3	0	4.04	6/19/2013 0:00	2013	T3 bolt 02	2.89
ACAD	SCHPOI	T3	0	3.74	6/19/2013 0:00	2013	T3 bolt 03	5.75
ACAD	SCHPOI	T3	0	3.36	6/19/2013 0:00	2013	T3 bolt 04	8.13
ACAD	SCHPOI	T3	0		6/19/2013 0:00	2013	T3 bolt 05	9.57
ACAD	SCHPOI	T3	0	3.37	6/19/2013 0:00	2013	T3 bolt 06	11.4
ACAD	SCHPOI	T3	0	3.26	6/19/2013 0:00	2013	T3 bolt 07	12.9
ACAD	SCHPOI	T3	0	3.07	6/19/2013 0:00	2013	T3 bolt 08	14.15
ACAD	SCHPOI	T3	0	2.62	6/19/2013 0:00	2013	T3 bolt 09	15.37
ACAD	SCHPOI	T3	0	2.56	6/19/2013 0:00	2013	T3 bolt 10	16.36
ACAD	SCHPOI	T3	0	2.36	6/19/2013 0:00	2013	T3 bolt 11	17.73
ACAD	SCHPOI	T3	0	2.49	6/19/2013 0:00	2013	T3 bolt 12	18.12
ACAD	SCHPOI	T3	0	2.14	6/19/2013 0:00	2013	T3 bolt 13	20.19
ACAD	SCHPOI	T3	0	1.94	6/19/2013 0:00	2013	T3 bolt 14	22.38
ACAD	SCHPOI	T3	0	1.77	6/19/2013 0:00	2013	T3 bolt 15	24.56
ACAD	SCHPOI	T3	0	1.68	6/19/2013 0:00	2013	T3 bolt 16	26.7
ACAD	SCHPOI	T3	0	1.49	6/19/2013 0:00	2013	T3 bolt 17	28.35
ACAD	SCHPOI	T3	0	1.58	6/19/2013 0:00	2013	T3 bolt 18	29.87
ACAD	SCHPOI	T3	0	1.41	6/19/2013 0:00	2013	T3 bolt 19	31.64
ACAD	SCHPOI	T3	0	1.37	6/19/2013 0:00	2013	T3 bolt 20	33.6
ACAD	SCHPOI	T3	0	1.34	6/19/2013 0:00	2013	T3 bolt 21	35.6
ACAD	SCHPOI	T3	0	1.37	6/19/2013 0:00	2013	T3 bolt 22	37.23
ACAD	SCHPOI	T3	0	1.31	6/19/2013 0:00	2013	T3 bolt 23	39.05
ACAD	SCHPOI	T3	0	1.3	6/19/2013 0:00	2013	T3 bolt 24	41.8
ACAD	SHIHAR	T1	0	-1.02	6/20/2014 0:00	2014	T1 bolt 19	50.76
ACAD	SHIHAR	T1	0	-1.41	6/20/2014 0:00	2014	T1 bolt 20	54.07
ACAD	SHIHAR	T2	0	1.94	6/20/2014 0:00	2014	T2 bolt 01	0
ACAD	SHIHAR	T2	0	1.95	6/20/2014 0:00	2014	T2 bolt 02	2.2
ACAD	SHIHAR	T2	0	1.74	6/20/2014 0:00	2014	T2 bolt 03	4.43
ACAD	SHIHAR	T2	0	1.37	6/20/2014 0:00	2014	T2 bolt 04	5.52
ACAD	SHIHAR	T2	0	1.33	6/20/2014 0:00	2014	T2 bolt 05	7.73
ACAD	SHIHAR	T2	0	0.83	6/20/2014 0:00	2014	T2 bolt 06	10.7
ACAD	SHIHAR	T2	0	0.58	6/20/2014 0:00	2014	T2 bolt 07	12.17
ACAD	SHIHAR	T2	0	0.85	6/20/2014 0:00	2014	T2 bolt 08	13.91
ACAD	SHIHAR	T2	0	0.7	6/20/2014 0:00	2014	T2 bolt 09	15.55
ACAD	SHIHAR	T2	0	0.88	6/20/2014 0:00	2014	T2 bolt 10	17.66
ACAD	SHIHAR	T2	0	0.11	6/20/2014 0:00	2014	T2 bolt 11	21.92
ACAD	SHIHAR	T2	0	0.15	6/20/2014 0:00	2014	T2 bolt 12	23.26
ACAD	SHIHAR	T2	0	0.54	6/20/2014 0:00	2014	T2 bolt 13	24.15
ACAD	SHIHAR	T2	0	0.26	6/20/2014 0:00	2014	T2 bolt 14	28.19
ACAD	SHIHAR	T2	0	-0.07	6/20/2014 0:00	2014	T2 bolt 15	30.05
ACAD	SHIHAR	T2	0	-0.02	6/20/2014 0:00	2014	T2 bolt 16	32.33
ACAD	SHIHAR	T2	0	-0.21	6/20/2014 0:00	2014	T2 bolt 17	35.12
ACAD	SHIHAR	T2	0	-0.45	6/20/2014 0:00	2014	T2 bolt 18	35.98
ACAD	SHIHAR	T2	0	-0.31	6/20/2014 0:00	2014	T2 bolt 19	37
ACAD	SHIHAR	T2	0	-0.51	6/20/2014 0:00	2014	T2 bolt 20	41.6
ACAD	SHIHAR	T2	0	-0.68	6/20/2014 0:00	2014	T2 bolt 21	43.15
ACAD	SHIHAR	T2	0	-0.52	6/20/2014 0:00	2014	T2 bolt 22	47.47
ACAD	SHIHAR	T2	0	-0.96	6/20/2014 0:00	2014	T2 bolt 23	48.36
ACAD	SHIHAR	T2	0	-1.4	6/20/2014 0:00	2014	T2 bolt 24	52.92
ACAD	SHIHAR	T3	0	2.24	6/20/2014 0:00	2014	T3 bolt 01	0
ACAD	SHIHAR	T3	0	2.01	6/20/2014 0:00	2014	T3 bolt 02	4.39
ACAD	SHIHAR	T3	0	1	6/20/2014 0:00	2014	T3 bolt 03	7.41
ACAD	SHIHAR	T3	0	0.64	6/20/2014 0:00	2014	T3 bolt 04	9.31
ACAD	SHIHAR	T3	0	0.18	6/20/2014 0:00	2014	T3 bolt 05	12.19
ACAD	SHIHAR	T3	0	0.27	6/20/2014 0:00	2014	T3 bolt 06	14.79
ACAD	SHIHAR	T3	0	0.25	6/20/2014 0:00	2014	T3 bolt 07	16.35
ACAD	SHIHAR	T3	0	0.57	6/20/2014 0:00	2014	T3 bolt 08	18.68
ACAD	SHIHAR	T3	0	0.22	6/20/2014 0:00	2014	T3 bolt 09	20.46
ACAD	SHIHAR	T3	0	0.55	6/20/2014 0:00	2014	T3 bolt 10	22.64
ACAD	SHIHAR	T3	0		6/20/2014 0:00	2014	T3 bolt 11	24.22
ACAD	SHIHAR	T3	0	0.55	6/20/2014 0:00	2014	T3 bolt 12	27.82
ACAD	SHIHAR	T3	0	0.09	6/20/2014 0:00	2014	T3 bolt 13	31.83
ACAD	SHIHAR	T3	0	-0.18	6/20/2014 0:00	2014	T3 bolt 14	34.51
ACAD	SHIHAR	T3	0	-0.24	6/20/2014 0:00	2014	T3 bolt 15	36.87
ACAD	SHIHAR	T3	0	-0.55	6/20/2014 0:00	2014	T3 bolt 16	41.01
ACAD	SHIHAR	T3	0	-0.76	6/20/2014 0:00	2014	T3 bolt 17	44.8
ACAD	SHIHAR	T3	0	-0.8	6/20/2014 0:00	2014	T3 bolt 18	46.99
ACAD	SHIHAR	T3	0	-1.23	6/20/2014 0:00	2014	T3 bolt 19	51.43
ACAD	SCHPOI	T1	1	3.48	6/22/2014 0:00	2014	T1 bolt 01	0
ACAD	SCHPOI	T1	1	3.18	6/22/2014 0:00	2014	T1 bolt 02	1.04
ACAD	SCHPOI	T1	1		6/22/2014 0:00	2014	T1 bolt 03	1.54
ACAD	SCHPOI	T3	0	3.81	6/8/2015 0:00	2015	T3 bolt 01	0
ACAD	SCHPOI	T3	0	4.04	6/8/2015 0:00	2015	T3 bolt 02	4.3
ACAD	SCHPOI	T3	0	3.74	6/8/2015 0:00	2015	T3 bolt 03	6.93
ACAD	SCHPOI	T3	0	3.36	6/8/2015 0:00	2015	T3 bolt 04	8.38
ACAD	SCHPOI	T3	0		6/8/2015 0:00	2015	T3 bolt 05	10.19
ACAD	SCHPOI	T3	0	3.37	6/8/2015 0:00	2015	T3 bolt 06	11.69
ACAD	SCHPOI	T3	0	3.26	6/8/2015 0:00	2015	T3 bolt 07	12.94
ACAD	SCHPOI	T3	0	3.07	6/8/2015 0:00	2015	T3 bolt 08	14.19
ACAD	SCHPOI	T3	0	2.62	6/8/2015 0:00	2015	T3 bolt 09	15.18
ACAD	SCHPOI	T3	0	2.56	6/8/2015 0:00	2015	T3 bolt 10	16.55
ACAD	SCHPOI	T3	0	2.36	6/8/2015 0:00	2015	T3 bolt 11	16.93
ACAD	SCHPOI	T3	0	2.49	6/8/2015 0:00	2015	T3 bolt 12	19
ACAD	SCHPOI	T3	0	2.14	6/8/2015 0:00	2015	T3 bolt 13	21.2
ACAD	SCHPOI	T3	0	1.94	6/8/2015 0:00	2015	T3 bolt 14	23.43
ACAD	SCHPOI	T3	0	1.77	6/8/2015 0:00	2015	T3 bolt 15	25.58
ACAD	SCHPOI	T3	0	1.68	6/8/2015 0:00	2015	T3 bolt 16	27.23
ACAD	SCHPOI	T3	0	1.49	6/8/2015 0:00	2015	T3 bolt 17	28.77
ACAD	SCHPOI	T3	0	1.58	6/8/2015 0:00	2015	T3 bolt 18	30.58
ACAD	SCHPOI	T3	0	1.41	6/8/2015 0:00	2015	T3 bolt 19	32.54
ACAD	SCHPOI	T3	0	1.37	6/8/2015 0:00	2015	T3 bolt 20	34.54
ACAD	SCHPOI	T3	0	1.34	6/8/2015 0:00	2015	T3 bolt 21	36.19
ACAD	SCHPOI	T3	0	1.37	6/8/2015 0:00	2015	T3 bolt 22	38.09
ACAD	SCHPOI	T3	0	1.31	6/8/2015 0:00	2015	T3 bolt 23	40.84
ACAD	SCHPOI	T3	0	3.81	6/24/2016 0:00	2016	T3 bolt 01	0
ACAD	SCHPOI	T3	0	4.04	6/24/2016 0:00	2016	T3 bolt 02	3.95
ACAD	SCHPOI	T3	0	3.74	6/24/2016 0:00	2016	T3 bolt 03	6.72
ACAD	SCHPOI	T3	0	3.36	6/24/2016 0:00	2016	T3 bolt 04	8.16
ACAD	SCHPOI	T3	0		6/24/2016 0:00	2016	T3 bolt 05	9.95
ACAD	SCHPOI	T3	0	3.37	6/24/2016 0:00	2016	T3 bolt 06	11.4
ACAD	SCHPOI	T3	0	3.26	6/24/2016 0:00	2016	T3 bolt 07	12.65
ACAD	SCHPOI	T3	0	3.07	6/24/2016 0:00	2016	T3 bolt 08	13.85
ACAD	SCHPOI	T3	0	2.62	6/24/2016 0:00	2016	T3 bolt 09	14.85
ACAD	SCHPOI	T3	0	2.56	6/24/2016 0:00	2016	T3 bolt 10	16.22
ACAD	SCHPOI	T3	0	2.36	6/24/2016 0:00	2016	T3 bolt 11	16.58
ACAD	SCHPOI	T3	0	2.49	6/24/2016 0:00	2016	T3 bolt 12	18.65
ACAD	SCHPOI	T3	0	2.14	6/24/2016 0:00	2016	T3 bolt 13	20.86
ACAD	SCHPOI	T3	0	1.94	6/24/2016 0:00	2016	T3 bolt 14	23.07
ACAD	SCHPOI	T3	0	1.77	6/24/2016 0:00	2016	T3 bolt 15	25.16
ACAD	SCHPOI	T3	0	1.68	6/24/2016 0:00	2016	T3 bolt 16	26.79
ACAD	SCHPOI	T3	0	1.49	6/24/2016 0:00	2016	T3 bolt 17	28.32
ACAD	SCHPOI	T3	0	1.58	6/24/2016 0:00	2016	T3 bolt 18	30.08
ACAD	SCHPOI	T3	0	1.41	6/24/2016 0:00	2016	T3 bolt 19	32.03
ACAD	SCHPOI	T3	0	1.37	6/24/2016 0:00	2016	T3 bolt 20	34.04
ACAD	SCHPOI	T3	0	1.34	6/24/2016 0:00	2016	T3 bolt 21	35.6
ACAD	SCHPOI	T3	0	1.37	6/24/2016 0:00	2016	T3 bolt 22	37.4
ACAD	SCHPOI	T3	0	1.31	6/24/2016 0:00	2016	T3 bolt 23	40.11
ACAD	SHIHAR	T1	1	2.07	6/22/2013 0:00	2013	T1 bolt 01	0
ACAD	SHIHAR	T1	1	1.52	6/22/2013 0:00	2013	T1 bolt 02	4.67
ACAD	SHIHAR	T1	1	0.77	6/22/2013 0:00	2013	T1 bolt 03	6.31
ACAD	SHIHAR	T1	1	1.4	6/22/2013 0:00	2013	T1 bolt 04	7.24
ACAD	SHIHAR	T1	1	0.72	6/22/2013 0:00	2013	T1 bolt 05	10.57
ACAD	SHIHAR	T1	1	0.37	6/22/2013 0:00	2013	T1 bolt 06	13.84
ACAD	SHIHAR	T1	1	1.28	6/22/2013 0:00	2013	T1 bolt 07	15.7
ACAD	SHIHAR	T1	1	0.44	6/22/2013 0:00	2013	T1 bolt 08	20.22
ACAD	SHIHAR	T1	1	0.62	6/22/2013 0:00	2013	T1 bolt 09	21.34
ACAD	SHIHAR	T1	1	0.41	6/22/2013 0:00	2013	T1 bolt 10	23.47
ACAD	SHIHAR	T1	1	0.72	6/22/2013 0:00	2013	T1 bolt 11	24.35
ACAD	SHIHAR	T1	1	0.17	6/22/2013 0:00	2013	T1 bolt 12	27.09
ACAD	SHIHAR	T1	1	0.18	6/22/2013 0:00	2013	T1 bolt 13	29
ACAD	SHIHAR	T1	1	-0.18	6/22/2013 0:00	2013	T1 bolt 14	33.24
ACAD	SHIHAR	T1	1	-0.56	6/22/2013 0:00	2013	T1 bolt 15	38.47
ACAD	SHIHAR	T1	1	-0.26	6/22/2013 0:00	2013	T1 bolt 16	40.36
ACAD	SHIHAR	T1	1	-0.72	6/22/2013 0:00	2013	T1 bolt 17	43.69
ACAD	SHIHAR	T1	1	-0.61	6/22/2013 0:00	2013	T1 bolt 18	45.43
ACAD	SHIHAR	T1	1	-1.02	6/22/2013 0:00	2013	T1 bolt 19	49.32
ACAD	SHIHAR	T1	1	-1.41	6/22/2013 0:00	2013	T1 bolt 20	52.58
ACAD	SCHPOI	T1	1	2.66	6/22/2014 0:00	2014	T1 bolt 04	3.13
ACAD	SCHPOI	T1	1	2.54	6/22/2014 0:00	2014	T1 bolt 05	3.87
ACAD	SCHPOI	T1	1	2.95	6/22/2014 0:00	2014	T1 bolt 06	4.88
ACAD	SCHPOI	T1	1	2.92	6/22/2014 0:00	2014	T1 bolt 07	6.46
ACAD	SCHPOI	T1	1	2.69	6/22/2014 0:00	2014	T1 bolt 08	7.92
ACAD	SCHPOI	T1	1	2.3	6/22/2014 0:00	2014	T1 bolt 09	9.65
ACAD	SCHPOI	T1	1	2.51	6/22/2014 0:00	2014	T1 bolt 10	10.34
ACAD	SCHPOI	T1	1	2.19	6/22/2014 0:00	2014	T1 bolt 11	12.2
ACAD	SCHPOI	T1	1	1.9	6/22/2014 0:00	2014	T1 bolt 12	13.71
ACAD	SCHPOI	T1	1	2.78	6/22/2014 0:00	2014	T1 bolt 13	15.03
ACAD	SCHPOI	T1	1	2.67	6/22/2014 0:00	2014	T1 bolt 14	16.08
ACAD	SCHPOI	T1	1	2.18	6/22/2014 0:00	2014	T1 bolt 15	17.87
ACAD	SCHPOI	T1	1	1.81	6/22/2014 0:00	2014	T1 bolt 16	19.67
ACAD	SCHPOI	T1	1	1.49	6/22/2014 0:00	2014	T1 bolt 17	21.45
ACAD	SCHPOI	T1	1	1.37	6/22/2014 0:00	2014	T1 bolt 18	23.16
ACAD	SCHPOI	T1	1	1.25	6/22/2014 0:00	2014	T1 bolt 19	25.21
ACAD	SCHPOI	T1	1	1.08	6/22/2014 0:00	2014	T1 bolt 20	27.32
ACAD	SCHPOI	T1	1	1.16	6/22/2014 0:00	2014	T1 bolt 21	29.1
ACAD	SCHPOI	T1	1	1.15	6/22/2014 0:00	2014	T1 bolt 22	31.15
ACAD	SCHPOI	T1	1	0.87	6/22/2014 0:00	2014	T1 bolt 23	33.26
ACAD	SHIHAR	T1	0	2.07	6/11/2015 0:00	2015	T1 bolt 01	0
ACAD	SHIHAR	T1	0	1.52	6/11/2015 0:00	2015	T1 bolt 02	4.64
ACAD	SHIHAR	T1	0	0.77	6/11/2015 0:00	2015	T1 bolt 03	6.51
ACAD	SHIHAR	T1	0	1.4	6/11/2015 0:00	2015	T1 bolt 04	7.44
ACAD	SHIHAR	T1	0	0.72	6/11/2015 0:00	2015	T1 bolt 05	10.38
ACAD	SHIHAR	T1	0	0.37	6/11/2015 0:00	2015	T1 bolt 06	14.04
ACAD	SHIHAR	T1	0	1.28	6/11/2015 0:00	2015	T1 bolt 07	15.93
ACAD	SHIHAR	T1	0	0.44	6/11/2015 0:00	2015	T1 bolt 08	20.31
ACAD	SHIHAR	T1	0	0.62	6/11/2015 0:00	2015	T1 bolt 09	21.43
ACAD	SHIHAR	T1	0	0.41	6/11/2015 0:00	2015	T1 bolt 10	23.61
ACAD	SHIHAR	T1	0	0.72	6/11/2015 0:00	2015	T1 bolt 11	24.54
ACAD	SHIHAR	T1	0	0.17	6/11/2015 0:00	2015	T1 bolt 12	27.26
ACAD	SHIHAR	T1	0	0.18	6/11/2015 0:00	2015	T1 bolt 13	29.14
ACAD	SHIHAR	T1	0	-0.18	6/11/2015 0:00	2015	T1 bolt 14	33.35
ACAD	SHIHAR	T1	0	-0.56	6/11/2015 0:00	2015	T1 bolt 15	38.63
ACAD	SHIHAR	T1	0	-0.26	6/11/2015 0:00	2015	T1 bolt 16	40.55
ACAD	SHIHAR	T1	0	-0.72	6/11/2015 0:00	2015	T1 bolt 17	43.94
ACAD	SHIHAR	T1	0	-0.61	6/11/2015 0:00	2015	T1 bolt 18	45.73
ACAD	SHIHAR	T1	0	-1.02	6/11/2015 0:00	2015	T1 bolt 19	49.7
ACAD	SHIHAR	T1	0	-1.41	6/11/2015 0:00	2015	T1 bolt 20	52.6
ACAD	SHIHAR	T1	0	2.07	6/29/2016 0:00	2016	T1 bolt 01	0
ACAD	SHIHAR	T1	0	1.52	6/29/2016 0:00	2016	T1 bolt 02	4.62
ACAD	SHIHAR	T1	0	0.77	6/29/2016 0:00	2016	T1 bolt 03	6.22
ACAD	SHIHAR	T1	0	1.4	6/29/2016 0:00	2016	T1 bolt 04	7.15
ACAD	SHIHAR	T1	0	0.72	6/29/2016 0:00	2016	T1 bolt 05	10.03
ACAD	SHIHAR	T1	0	0.37	6/29/2016 0:00	2016	T1 bolt 06	13.67
ACAD	SHIHAR	T1	0	1.28	6/29/2016 0:00	2016	T1 bolt 07	15.71
ACAD	SHIHAR	T1	0	0.44	6/29/2016 0:00	2016	T1 bolt 08	20.4
ACAD	SHIHAR	T1	0	0.62	6/29/2016 0:00	2016	T1 bolt 09	21.46
ACAD	SHIHAR	T1	0	0.41	6/29/2016 0:00	2016	T1 bolt 10	23.7
ACAD	SHIHAR	T1	0	0.72	6/29/2016 0:00	2016	T1 bolt 11	24.68
ACAD	SHIHAR	T1	0	0.17	6/29/2016 0:00	2016	T1 bolt 12	27.52
ACAD	SHIHAR	T1	0	0.18	6/29/2016 0:00	2016	T1 bolt 13	29.44
ACAD	SHIHAR	T1	0	-0.18	6/29/2016 0:00	2016	T1 bolt 14	33.87
ACAD	SHIHAR	T1	0	-0.56	6/29/2016 0:00	2016	T1 bolt 15	39.25
ACAD	SHIHAR	T1	0	-0.26	6/29/2016 0:00	2016	T1 bolt 16	41.15
ACAD	SHIHAR	T1	0	-0.72	6/29/2016 0:00	2016	T1 bolt 17	44.56
ACAD	SHIHAR	T1	0	-0.61	6/29/2016 0:00	2016	T1 bolt 18	46.31
ACAD	SHIHAR	T1	0	-1.02	6/29/2016 0:00	2016	T1 bolt 19	50.27
ACAD	SHIHAR	T1	0	-1.41	6/29/2016 0:00	2016	T1 bolt 20	53.44
ACAD	SHIHAR	T2	1	1.94	6/22/2013 0:00	2013	T2 bolt 01	0
ACAD	SHIHAR	T2	1	1.95	6/22/2013 0:00	2013	T2 bolt 02	2.21
ACAD	SHIHAR	T2	1	1.74	6/22/2013 0:00	2013	T2 bolt 03	4.44
ACAD	SHIHAR	T2	1	1.37	6/22/2013 0:00	2013	T2 bolt 04	5.49
ACAD	SHIHAR	T2	1	1.33	6/22/2013 0:00	2013	T2 bolt 05	7.65
ACAD	SHIHAR	T2	1	0.83	6/22/2013 0:00	2013	T2 bolt 06	10.64
ACAD	SHIHAR	T2	1	0.58	6/22/2013 0:00	2013	T2 bolt 07	12.05
ACAD	SHIHAR	T2	1	0.85	6/22/2013 0:00	2013	T2 bolt 08	13.92
ACAD	SHIHAR	T2	1	0.7	6/22/2013 0:00	2013	T2 bolt 09	15.5
ACAD	SHIHAR	T2	1	0.88	6/22/2013 0:00	2013	T2 bolt 10	17.57
ACAD	SHIHAR	T2	1	0.11	6/22/2013 0:00	2013	T2 bolt 11	21.82
ACAD	SHIHAR	T2	1	0.15	6/22/2013 0:00	2013	T2 bolt 12	22.98
ACAD	SHIHAR	T2	1	0.54	6/22/2013 0:00	2013	T2 bolt 13	23.86
ACAD	SHIHAR	T2	1	0.26	6/22/2013 0:00	2013	T2 bolt 14	27.97
ACAD	SHIHAR	T2	1	-0.07	6/22/2013 0:00	2013	T2 bolt 15	29.8
ACAD	SHIHAR	T2	1	-0.02	6/22/2013 0:00	2013	T2 bolt 16	32.16
ACAD	SHIHAR	T2	1	-0.21	6/22/2013 0:00	2013	T2 bolt 17	35.01
ACAD	SHIHAR	T2	1	-0.45	6/22/2013 0:00	2013	T2 bolt 18	35.85
ACAD	SHIHAR	T2	1	-0.31	6/22/2013 0:00	2013	T2 bolt 19	36.87
ACAD	SHIHAR	T2	1	-0.51	6/22/2013 0:00	2013	T2 bolt 20	41.4
ACAD	SHIHAR	T2	1	-0.68	6/22/2013 0:00	2013	T2 bolt 21	42.89
ACAD	SHIHAR	T2	1	-0.52	6/22/2013 0:00	2013	T2 bolt 22	47.33
ACAD	SHIHAR	T2	1	-0.96	6/22/2013 0:00	2013	T2 bolt 23	47.55
ACAD	SHIHAR	T2	1	-1.4	6/22/2013 0:00	2013	T2 bolt 24	51.56
ACAD	SCHPOI	T2	1	4.14	6/22/2014 0:00	2014	T2 bolt 01	0
ACAD	SCHPOI	T2	1	3.71	6/22/2014 0:00	2014	T2 bolt 02	2.39
ACAD	SCHPOI	T2	1	3.19	6/22/2014 0:00	2014	T2 bolt 03	4.44
ACAD	SCHPOI	T2	1	3.3	6/22/2014 0:00	2014	T2 bolt 04	6.86
ACAD	SCHPOI	T2	1	3.48	6/22/2014 0:00	2014	T2 bolt 05	9.12
ACAD	SCHPOI	T2	1	3.32	6/22/2014 0:00	2014	T2 bolt 06	10.18
ACAD	SCHPOI	T2	1	2.96	6/22/2014 0:00	2014	T2 bolt 07	10.71
ACAD	SCHPOI	T2	1	2.81	6/22/2014 0:00	2014	T2 bolt 08	12.74
ACAD	SCHPOI	T2	1	2.68	6/22/2014 0:00	2014	T2 bolt 09	15.14
ACAD	SCHPOI	T2	1	2.47	6/22/2014 0:00	2014	T2 bolt 10	17
ACAD	SCHPOI	T2	1	2.19	6/22/2014 0:00	2014	T2 bolt 11	19.07
ACAD	SCHPOI	T2	1	2.01	6/22/2014 0:00	2014	T2 bolt 12	20.65
ACAD	SCHPOI	T2	1	1.78	6/22/2014 0:00	2014	T2 bolt 13	22.24
ACAD	SCHPOI	T2	1	1.44	6/22/2014 0:00	2014	T2 bolt 14	24.94
ACAD	SCHPOI	T2	1	1.38	6/22/2014 0:00	2014	T2 bolt 15	27.86
ACAD	SCHPOI	T2	1	1.18	6/22/2014 0:00	2014	T2 bolt 16	30.65
ACAD	SCHPOI	T2	1	1.35	6/22/2014 0:00	2014	T2 bolt 17	33.74
ACAD	SCHPOI	T2	1	1.51	6/22/2014 0:00	2014	T2 bolt 18	36.17
ACAD	SCHPOI	T2	1	1.42	6/22/2014 0:00	2014	T2 bolt 19	38.16
ACAD	SCHPOI	T3	1	3.81	6/22/2014 0:00	2014	T3 bolt 01	
ACAD	SCHPOI	T3	1	4.04	6/22/2014 0:00	2014	T3 bolt 02	
ACAD	SCHPOI	T3	1	3.74	6/22/2014 0:00	2014	T3 bolt 03	0
ACAD	SCHPOI	T3	1	3.36	6/22/2014 0:00	2014	T3 bolt 04	2.75
ACAD	SCHPOI	T3	1		6/22/2014 0:00	2014	T3 bolt 05	4.21
ACAD	SHIHAR	T2	0	1.94	6/11/2015 0:00	2015	T2 bolt 01	0
ACAD	SHIHAR	T2	0	1.95	6/11/2015 0:00	2015	T2 bolt 02	2.21
ACAD	SHIHAR	T2	0	1.74	6/11/2015 0:00	2015	T2 bolt 03	4.45
ACAD	SHIHAR	T2	0	1.37	6/11/2015 0:00	2015	T2 bolt 04	5.5
ACAD	SHIHAR	T2	0	1.33	6/11/2015 0:00	2015	T2 bolt 05	7.69
ACAD	SHIHAR	T2	0	0.83	6/11/2015 0:00	2015	T2 bolt 06	10.71
ACAD	SHIHAR	T2	0	0.58	6/11/2015 0:00	2015	T2 bolt 07	12.24
ACAD	SHIHAR	T2	0	0.85	6/11/2015 0:00	2015	T2 bolt 08	14.4
ACAD	SHIHAR	T2	0	0.7	6/11/2015 0:00	2015	T2 bolt 09	15.64
ACAD	SHIHAR	T2	0	0.88	6/11/2015 0:00	2015	T2 bolt 10	17.8
ACAD	SHIHAR	T2	0	0.11	6/11/2015 0:00	2015	T2 bolt 11	21.94
ACAD	SHIHAR	T2	0	0.15	6/11/2015 0:00	2015	T2 bolt 12	23.15
ACAD	SHIHAR	T2	0	0.54	6/11/2015 0:00	2015	T2 bolt 13	23.92
ACAD	SHIHAR	T2	0	0.26	6/11/2015 0:00	2015	T2 bolt 14	28
ACAD	SHIHAR	T2	0	-0.07	6/11/2015 0:00	2015	T2 bolt 15	29.84
ACAD	SHIHAR	T2	0	-0.02	6/11/2015 0:00	2015	T2 bolt 16	32.18
ACAD	SHIHAR	T2	0	-0.21	6/11/2015 0:00	2015	T2 bolt 17	35
ACAD	SHIHAR	T2	0	-0.45	6/11/2015 0:00	2015	T2 bolt 18	35.87
ACAD	SHIHAR	T2	0	-0.31	6/11/2015 0:00	2015	T2 bolt 19	36.91
ACAD	SHIHAR	T2	0	-0.51	6/11/2015 0:00	2015	T2 bolt 20	41.53
ACAD	SHIHAR	T2	0	-0.68	6/11/2015 0:00	2015	T2 bolt 21	43.06
ACAD	SHIHAR	T2	0	-0.52	6/11/2015 0:00	2015	T2 bolt 22	47.38
ACAD	SHIHAR	T2	0	-0.96	6/11/2015 0:00	2015	T2 bolt 23	48.22
ACAD	SHIHAR	T2	0	-1.4	6/11/2015 0:00	2015	T2 bolt 24	52.45
ACAD	SHIHAR	T2	0	1.94	6/29/2016 0:00	2016	T2 bolt 01	0
ACAD	SHIHAR	T2	0	1.95	6/29/2016 0:00	2016	T2 bolt 02	2.21
ACAD	SHIHAR	T2	0	1.74	6/29/2016 0:00	2016	T2 bolt 03	4.45
ACAD	SHIHAR	T2	0	1.37	6/29/2016 0:00	2016	T2 bolt 04	5.55
ACAD	SHIHAR	T2	0	1.33	6/29/2016 0:00	2016	T2 bolt 05	7.73
ACAD	SHIHAR	T2	0	0.83	6/29/2016 0:00	2016	T2 bolt 06	10.69
ACAD	SHIHAR	T2	0	0.58	6/29/2016 0:00	2016	T2 bolt 07	12.23
ACAD	SHIHAR	T2	0	0.85	6/29/2016 0:00	2016	T2 bolt 08	14.05
ACAD	SHIHAR	T2	0	0.7	6/29/2016 0:00	2016	T2 bolt 09	15.8
ACAD	SHIHAR	T2	0	0.88	6/29/2016 0:00	2016	T2 bolt 10	17.92
ACAD	SHIHAR	T2	0	0.11	6/29/2016 0:00	2016	T2 bolt 11	22.21
ACAD	SHIHAR	T2	0	0.15	6/29/2016 0:00	2016	T2 bolt 12	23.37
ACAD	SHIHAR	T2	0	0.54	6/29/2016 0:00	2016	T2 bolt 13	24.12
ACAD	SHIHAR	T2	0	0.26	6/29/2016 0:00	2016	T2 bolt 14	28.22
ACAD	SHIHAR	T2	0	-0.07	6/29/2016 0:00	2016	T2 bolt 15	29.98
